,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,water_equiv_snowfall,station_pressure,sealevel_pressure,wind_speed,wind_direction,avg_wind_speed,datetime,year,month,day,wind_direction_cos,wind_direction_sin,TS,GR,RA,DZ,SN,FG,BR,HZ,FU,SQ,MI,BC,VC,FG+,MD
1534,1,81,59,70.0,6.0,49,59.0,0.0,5.0,419,1920,0.0,29.44,30.17,10.7,270,10.5,2011-06-01,2011,6,1,-1.8369701987210297e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1535,2,82,63,73.0,6.0,49,59.0,0.0,8.0,419,1920,0.0,29.51,30.15,11.5,260,11.5,2011-06-01,2011,6,1,-0.17364817766693033,-0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1536,1,69,56,63.0,-1.0,44,53.0,2.0,0.0,419,1920,0.02,29.45,30.19,9.0,60,9.4,2011-06-02,2011,6,2,0.5000000000000001,0.8660254037844386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1537,2,69,57,63.0,-1.0,45,53.0,2.0,0.0,419,1920,0.0,29.51,30.18,8.9,60,9.6,2011-06-02,2011,6,2,0.5000000000000001,0.8660254037844386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1538,1,87,55,71.0,7.0,62,67.0,0.0,6.0,418,1921,0.01,29.31,30.04,10.8,170,11.5,2011-06-03,2011,6,3,-0.984807753012208,0.17364817766693028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1539,2,88,57,73.0,7.0,61,67.0,0.0,8.0,418,1921,0.18,29.37,30.03,10.0,160,10.6,2011-06-03,2011,6,3,-0.9396926207859083,0.3420201433256689,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1540,1,92,64,78.0,14.0,64,68.0,0.0,13.0,418,1922,0.18,29.31,30.02,1.4,260,8.5,2011-06-04,2011,6,4,-0.17364817766693033,-0.984807753012208,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1541,2,91,67,79.0,14.0,64,69.0,0.0,14.0,418,1922,0.5,29.38,30.0,3.0,260,8.1,2011-06-04,2011,6,4,-0.17364817766693033,-0.984807753012208,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1542,1,85,60,73.0,8.0,55,62.0,0.0,8.0,417,1923,0.0,29.36,30.08,3.1,70,5.4,2011-06-05,2011,6,5,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1543,2,84,63,74.0,8.0,55,62.0,0.0,9.0,417,1923,0.01,29.41,30.06,2.7,80,5.0,2011-06-05,2011,6,5,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1544,1,93,60,77.0,11.0,64,69.0,0.0,12.0,417,1923,0.0,29.15,29.89,8.5,200,9.7,2011-06-06,2011,6,6,-0.9396926207859084,-0.34202014332566866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1545,2,94,62,78.0,11.0,63,69.0,0.0,13.0,417,1923,0.0,29.22,29.88,7.8,200,8.6,2011-06-06,2011,6,6,-0.9396926207859084,-0.34202014332566866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1546,1,96,75,86.0,20.0,65,72.0,0.0,21.0,417,1924,0.0,29.11,29.82,10.3,230,10.6,2011-06-07,2011,6,7,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1547,2,96,77,87.0,20.0,64,72.0,0.0,22.0,417,1924,0.0,29.18,29.8,9.7,230,10.1,2011-06-07,2011,6,7,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1548,1,95,66,81.0,15.0,64,71.0,0.0,16.0,417,1925,0.17,29.13,29.81,11.6,240,13.4,2011-06-08,2011,6,8,-0.5000000000000004,-0.8660254037844385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1549,2,96,67,82.0,15.0,63,71.0,0.0,17.0,417,1925,0.69,29.2,29.8,9.3,230,12.1,2011-06-08,2011,6,8,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1550,1,69,50,60.0,-6.0,52,55.0,5.0,0.0,416,1925,0.93,29.28,30.0,8.0,40,12.5,2011-06-09,2011,6,9,0.766044443118978,0.6427876096865393,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1551,2,69,52,61.0,-6.0,54,56.0,4.0,0.0,416,1925,2.17,29.34,29.98,7.0,40,12.0,2011-06-09,2011,6,9,0.766044443118978,0.6427876096865393,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1552,1,69,51,60.0,-7.0,56,57.0,5.0,0.0,416,1926,0.52,29.21,29.94,6.4,30,8.0,2011-06-10,2011,6,10,0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1553,2,71,51,61.0,-7.0,56,58.0,4.0,0.0,416,1926,0.44,29.26,29.92,6.1,10,7.5,2011-06-10,2011,6,10,0.984807753012208,0.17364817766693033,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1554,1,62,52,57.0,-10.0,54,55.0,8.0,0.0,416,1926,0.03,29.24,29.95,4.7,50,5.7,2011-06-11,2011,6,11,0.6427876096865394,0.766044443118978,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
1555,2,65,53,59.0,-10.0,54,56.0,6.0,0.0,416,1926,0.1,29.29,29.94,5.4,20,5.8,2011-06-11,2011,6,11,0.9396926207859084,0.3420201433256687,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1556,1,64,50,57.0,-11.0,45,52.0,8.0,0.0,416,1927,0.0,29.38,30.1,8.3,30,8.9,2011-06-12,2011,6,12,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1557,2,64,51,58.0,-11.0,45,52.0,7.0,0.0,416,1927,0.0,29.44,30.09,9.4,20,9.9,2011-06-12,2011,6,12,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1558,1,72,54,63.0,-5.0,43,53.0,2.0,0.0,416,1927,0.0,29.39,30.11,7.5,60,7.8,2011-06-13,2011,6,13,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1559,2,71,56,64.0,-5.0,43,53.0,1.0,0.0,416,1927,0.0,29.44,30.11,8.0,60,8.7,2011-06-13,2011,6,13,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1560,1,77,53,65.0,-3.0,49,56.0,0.0,0.0,416,1928,0.0,29.25,30.01,7.8,90,8.6,2011-06-14,2011,6,14,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1561,2,77,58,68.0,-3.0,49,57.0,0.0,3.0,416,1928,0.0,29.31,30.0,7.8,90,8.3,2011-06-14,2011,6,14,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1562,1,71,57,64.0,-4.0,59,61.0,1.0,0.0,416,1928,0.8,29.0,29.73,9.2,150,11.2,2011-06-15,2011,6,15,-0.8660254037844387,0.49999999999999994,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1563,2,72,57,65.0,-4.0,59,62.0,0.0,0.0,416,1928,0.84,29.07,29.73,8.4,160,11.2,2011-06-15,2011,6,15,-0.9396926207859083,0.3420201433256689,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1564,1,81,61,71.0,2.0,59,63.0,0.0,6.0,416,1929,0.04,29.05,29.76,5.5,290,7.5,2011-06-16,2011,6,16,0.34202014332566816,-0.9396926207859085,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1565,2,81,62,72.0,2.0,59,63.0,0.0,7.0,416,1929,0.03,29.12,29.75,6.6,260,9.1,2011-06-16,2011,6,16,-0.17364817766693033,-0.984807753012208,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1566,1,82,60,71.0,2.0,60,64.0,0.0,6.0,416,1929,0.0,29.13,29.83,5.8,60,6.6,2011-06-17,2011,6,17,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1567,2,82,64,73.0,2.0,60,65.0,0.0,8.0,416,1929,0.0,29.18,29.81,5.3,70,6.2,2011-06-17,2011,6,17,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1568,1,84,61,73.0,3.0,62,65.0,0.0,8.0,416,1929,0.0,29.1,29.82,4.6,60,6.4,2011-06-18,2011,6,18,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1569,2,83,63,73.0,3.0,62,66.0,0.0,8.0,416,1929,0.0,29.16,29.8,4.5,80,6.4,2011-06-18,2011,6,18,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1570,1,81,63,72.0,2.0,65,68.0,0.0,7.0,416,1930,0.0,29.03,29.75,4.1,110,5.2,2011-06-19,2011,6,19,-0.3420201433256687,0.9396926207859084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1571,2,83,65,74.0,2.0,65,69.0,0.0,9.0,416,1930,0.0,29.08,29.73,3.7,140,4.9,2011-06-19,2011,6,19,-0.7660444431189779,0.6427876096865395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1572,1,79,65,72.0,2.0,67,69.0,0.0,7.0,416,1930,0.18,29.01,29.72,6.2,160,8.1,2011-06-20,2011,6,20,-0.9396926207859083,0.3420201433256689,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1573,2,80,69,75.0,2.0,67,69.0,0.0,10.0,416,1930,1.23,29.07,29.7,8.0,160,9.5,2011-06-20,2011,6,20,-0.9396926207859083,0.3420201433256689,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1574,1,89,66,78.0,8.0,70,72.0,0.0,13.0,416,1930,0.45,28.92,29.64,11.5,180,12.1,2011-06-21,2011,6,21,-1.0,1.2246467991473532e-16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1575,2,89,69,79.0,8.0,70,73.0,0.0,14.0,416,1930,0.08,28.98,29.63,11.0,180,11.8,2011-06-21,2011,6,21,-1.0,1.2246467991473532e-16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1576,1,73,64,69.0,-1.0,63,65.0,0.0,4.0,417,1931,0.02,28.89,29.59,12.6,210,13.4,2011-06-22,2011,6,22,-0.8660254037844386,-0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1577,2,75,66,71.0,-1.0,62,65.0,0.0,6.0,417,1931,0.02,28.95,29.59,12.9,210,13.4,2011-06-22,2011,6,22,-0.8660254037844386,-0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1578,1,71,62,67.0,-3.0,59,62.0,0.0,2.0,417,1931,0.01,28.9,29.6,11.4,260,12.7,2011-06-23,2011,6,23,-0.17364817766693033,-0.984807753012208,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1579,2,72,63,68.0,-3.0,60,63.0,0.0,3.0,417,1931,0.05,28.96,29.6,12.6,260,13.5,2011-06-23,2011,6,23,-0.17364817766693033,-0.984807753012208,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1580,1,68,60,64.0,-7.0,56,59.0,1.0,0.0,417,1931,0.0,29.08,29.76,9.4,290,9.6,2011-06-24,2011,6,24,0.34202014332566816,-0.9396926207859085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1581,2,68,60,64.0,-7.0,55,59.0,1.0,0.0,417,1931,0.0,29.13,29.76,8.5,290,8.7,2011-06-24,2011,6,24,0.34202014332566816,-0.9396926207859085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1582,1,79,58,69.0,-2.0,53,60.0,0.0,4.0,417,1931,0.0,29.21,29.92,2.5,100,4.6,2011-06-25,2011,6,25,-0.1736481776669303,0.984807753012208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1583,2,78,61,70.0,-2.0,52,60.0,0.0,5.0,417,1931,0.0,29.28,29.91,3.9,90,5.8,2011-06-25,2011,6,25,6.123233995736766e-17,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1584,1,81,57,69.0,-2.0,53,60.0,0.0,4.0,418,1931,0.0,29.23,29.94,5.8,90,6.9,2011-06-26,2011,6,26,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1585,2,80,64,72.0,-2.0,53,61.0,0.0,7.0,418,1931,0.0,29.28,29.93,6.5,90,7.0,2011-06-26,2011,6,26,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1586,1,81,65,73.0,2.0,63,67.0,0.0,8.0,418,1931,0.03,29.08,29.8,6.9,210,10.8,2011-06-27,2011,6,27,-0.8660254037844386,-0.5000000000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1587,2,80,67,74.0,2.0,64,67.0,0.0,9.0,418,1931,0.14,29.15,29.79,6.4,210,9.2,2011-06-27,2011,6,27,-0.8660254037844386,-0.5000000000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1588,1,81,63,72.0,1.0,54,61.0,0.0,7.0,419,1931,0.0,29.28,29.98,9.1,300,9.6,2011-06-28,2011,6,28,0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1589,2,81,65,73.0,1.0,53,61.0,0.0,8.0,419,1931,0.0,29.34,29.97,7.2,300,8.6,2011-06-28,2011,6,28,0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1590,1,81,59,70.0,-1.0,56,62.0,0.0,5.0,419,1931,0.0,29.35,30.06,3.7,80,5.4,2011-06-29,2011,6,29,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1591,2,80,63,72.0,-1.0,55,62.0,0.0,7.0,419,1931,0.0,29.41,30.04,3.9,80,5.9,2011-06-29,2011,6,29,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1592,1,88,60,74.0,2.0,62,67.0,0.0,9.0,419,1931,0.0,29.28,30.0,8.2,170,9.4,2011-06-30,2011,6,30,-0.984807753012208,0.17364817766693028,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1593,2,89,66,78.0,2.0,61,67.0,0.0,13.0,419,1931,0.03,29.34,29.99,9.2,160,10.6,2011-06-30,2011,6,30,-0.9396926207859083,0.3420201433256689,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1594,1,89,72,81.0,9.0,62,68.0,0.0,16.0,420,1931,0.0,29.24,29.96,14.3,180,14.9,2011-07-01,2011,7,1,-1.0,1.2246467991473532e-16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1595,2,89,70,80.0,9.0,63,68.0,0.0,15.0,420,1931,0.01,29.31,29.95,10.4,180,10.8,2011-07-01,2011,7,1,-1.0,1.2246467991473532e-16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1596,1,94,71,83.0,11.0,70,74.0,0.0,18.0,420,1931,0.0,29.25,29.95,3.9,240,8.3,2011-07-02,2011,7,2,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1597,2,93,73,83.0,11.0,71,74.0,0.0,18.0,420,1931,0.0,29.31,29.94,3.1,230,7.5,2011-07-02,2011,7,2,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1598,1,84,69,77.0,5.0,57,65.0,0.0,12.0,421,1931,0.0,29.28,29.98,4.7,20,5.9,2011-07-03,2011,7,3,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1599,2,86,70,78.0,5.0,58,65.0,0.0,13.0,421,1931,0.0,29.33,29.96,4.4,30,6.1,2011-07-03,2011,7,3,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1600,1,89,65,77.0,5.0,55,64.0,0.0,12.0,422,1930,0.0,29.26,29.97,2.9,50,4.3,2011-07-04,2011,7,4,0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1601,2,88,68,78.0,5.0,53,63.0,0.0,13.0,422,1930,0.0,29.32,29.95,3.3,70,4.5,2011-07-04,2011,7,4,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1602,1,91,68,80.0,8.0,60,68.0,0.0,15.0,422,1930,0.0,29.25,29.96,5.2,280,6.2,2011-07-05,2011,7,5,0.17364817766692997,-0.9848077530122081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1603,2,92,67,80.0,8.0,59,68.0,0.0,15.0,422,1930,0.0,29.31,29.94,4.9,260,5.6,2011-07-05,2011,7,5,-0.17364817766693033,-0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1604,1,86,70,78.0,6.0,61,67.0,0.0,13.0,423,1930,0.0,29.27,29.97,5.7,40,7.5,2011-07-06,2011,7,6,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1605,2,87,71,79.0,6.0,60,67.0,0.0,14.0,423,1930,0.0,29.33,29.95,5.9,40,7.3,2011-07-06,2011,7,6,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1606,1,82,63,73.0,1.0,53,62.0,0.0,8.0,423,1930,0.0,29.22,29.95,5.1,70,6.2,2011-07-07,2011,7,7,0.3420201433256688,0.9396926207859083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1607,2,81,66,74.0,1.0,55,63.0,0.0,9.0,423,1930,0.07,29.28,29.93,5.7,70,7.1,2011-07-07,2011,7,7,0.3420201433256688,0.9396926207859083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1608,1,86,61,74.0,1.0,51,62.0,0.0,9.0,424,1929,0.0,29.17,29.88,5.1,60,6.0,2011-07-08,2011,7,8,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1609,2,86,65,76.0,1.0,52,63.0,0.0,11.0,424,1929,0.0,29.22,29.86,5.2,40,6.5,2011-07-08,2011,7,8,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1610,1,91,61,76.0,3.0,58,66.0,0.0,11.0,425,1929,0.0,29.21,29.92,5.2,190,5.9,2011-07-09,2011,7,9,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1611,2,90,67,79.0,3.0,60,68.0,0.0,14.0,425,1929,0.0,29.27,29.9,5.4,180,6.5,2011-07-09,2011,7,9,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1612,1,91,74,83.0,10.0,68,72.0,0.0,18.0,425,1929,0.0,29.18,29.89,9.3,190,9.7,2011-07-10,2011,7,10,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1613,2,91,75,83.0,10.0,67,72.0,0.0,18.0,425,1929,0.0,29.23,29.87,7.8,190,8.1,2011-07-10,2011,7,10,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1614,1,88,71,80.0,7.0,71,74.0,0.0,15.0,426,1928,0.39,29.12,29.82,5.5,250,8.5,2011-07-11,2011,7,11,-0.3420201433256694,-0.9396926207859082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1615,2,90,70,80.0,7.0,70,74.0,0.0,15.0,426,1928,0.13,29.18,29.81,5.3,240,8.0,2011-07-11,2011,7,11,-0.5000000000000004,-0.8660254037844385,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1616,1,87,70,79.0,6.0,63,69.0,0.0,14.0,427,1928,0.01,29.25,29.94,5.6,20,7.7,2011-07-12,2011,7,12,0.9396926207859084,0.3420201433256687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1617,2,88,71,80.0,6.0,64,69.0,0.0,15.0,427,1928,0.01,29.31,29.92,4.5,40,7.0,2011-07-12,2011,7,12,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1618,1,74,63,69.0,-4.0,57,62.0,0.0,4.0,428,1927,0.0,29.35,30.06,10.5,40,10.9,2011-07-13,2011,7,13,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1619,2,74,66,70.0,-4.0,57,63.0,0.0,5.0,428,1927,0.0,29.4,30.04,11.6,40,12.2,2011-07-13,2011,7,13,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1620,1,82,59,71.0,-2.0,56,63.0,0.0,6.0,428,1927,0.0,29.3,30.02,6.5,100,8.0,2011-07-14,2011,7,14,-0.1736481776669303,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1621,2,82,65,74.0,-2.0,56,63.0,0.0,9.0,428,1927,0.0,29.35,30.0,7.3,90,8.7,2011-07-14,2011,7,14,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1622,1,87,70,79.0,5.0,60,66.0,0.0,14.0,429,1926,0.0,29.27,29.98,5.4,90,6.7,2011-07-15,2011,7,15,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1623,2,86,71,79.0,5.0,60,67.0,0.0,14.0,429,1926,0.0,29.33,29.96,6.2,100,6.8,2011-07-15,2011,7,15,-0.1736481776669303,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1624,1,89,71,80.0,6.0,61,68.0,0.0,15.0,430,1925,0.0,29.32,30.02,3.4,190,4.3,2011-07-16,2011,7,16,-0.984807753012208,-0.17364817766693047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1625,2,90,74,82.0,6.0,60,68.0,0.0,17.0,430,1925,0.0,29.38,30.0,2.5,190,2.7,2011-07-16,2011,7,16,-0.984807753012208,-0.17364817766693047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1626,1,95,69,82.0,8.0,69,74.0,0.0,17.0,431,1925,0.0,29.35,30.06,6.2,220,6.4,2011-07-17,2011,7,17,-0.766044443118978,-0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1627,2,95,74,85.0,8.0,69,74.0,0.0,20.0,431,1925,0.0,29.41,30.04,6.8,230,7.2,2011-07-17,2011,7,17,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1628,1,92,80,86.0,12.0,75,78.0,0.0,21.0,432,1924,0.01,29.23,29.96,10.6,250,10.8,2011-07-18,2011,7,18,-0.3420201433256694,-0.9396926207859082,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1629,2,93,81,87.0,12.0,74,77.0,0.0,22.0,432,1924,0.0,29.29,29.94,11.2,240,11.7,2011-07-18,2011,7,18,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1630,1,93,78,86.0,12.0,72,76.0,0.0,21.0,433,1923,0.0,29.17,29.89,4.5,70,6.2,2011-07-19,2011,7,19,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1631,2,92,79,86.0,12.0,73,77.0,0.0,21.0,433,1923,0.0,29.23,29.86,3.2,60,6.6,2011-07-19,2011,7,19,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1632,1,99,73,86.0,12.0,73,77.0,0.0,21.0,433,1923,0.02,29.08,29.8,9.0,230,10.7,2011-07-20,2011,7,20,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1633,2,100,77,89.0,12.0,73,77.0,0.0,24.0,433,1923,0.0,29.15,29.78,7.6,230,9.9,2011-07-20,2011,7,20,-0.6427876096865395,-0.7660444431189779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,1,99,75,87.0,13.0,70,76.0,0.0,22.0,434,1922,0.02,29.1,29.8,6.2,280,8.8,2011-07-21,2011,7,21,0.17364817766692997,-0.9848077530122081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,2,101,82,92.0,13.0,72,77.0,0.0,27.0,434,1922,0.0,29.16,29.77,5.3,260,10.0,2011-07-21,2011,7,21,-0.17364817766693033,-0.984807753012208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,1,88,70,79.0,5.0,70,73.0,0.0,14.0,435,1921,1.55,29.18,29.88,1.7,90,9.0,2011-07-22,2011,7,22,6.123233995736766e-17,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1637,2,100,71,79.0,5.0,70,74.0,0.0,14.0,435,1921,0.14,29.23,29.86,3.8,100,8.2,2011-07-22,2011,7,22,-0.1736481776669303,0.984807753012208,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1638,1,87,70,79.0,5.0,70,73.0,0.0,14.0,436,1920,6.86,29.23,29.95,0.8,300,5.3,2011-07-23,2011,7,23,0.5000000000000001,-0.8660254037844386,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1639,2,87,70,79.0,5.0,70,73.0,0.0,14.0,436,1920,0.04,29.28,29.93,0.7,200,4.9,2011-07-23,2011,7,23,-0.9396926207859084,-0.34202014332566866,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1640,1,87,72,80.0,6.0,70,73.0,0.0,15.0,437,1919,0.18,29.26,29.97,1.5,230,6.4,2011-07-24,2011,7,24,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1641,2,87,72,80.0,6.0,69,72.0,0.0,15.0,437,1919,0.02,29.32,29.95,0.7,200,5.7,2011-07-24,2011,7,24,-0.9396926207859084,-0.34202014332566866,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1642,1,88,73,81.0,7.0,66,71.0,0.0,16.0,438,1918,0.0,29.2,29.91,3.4,320,6.5,2011-07-25,2011,7,25,0.7660444431189778,-0.6427876096865396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1643,2,90,73,82.0,7.0,67,71.0,0.0,17.0,438,1918,0.01,29.25,29.89,2.1,350,6.1,2011-07-25,2011,7,25,0.9848077530122079,-0.17364817766693127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1644,1,83,71,77.0,3.0,63,68.0,0.0,12.0,439,1918,0.0,29.18,29.88,6.3,50,8.5,2011-07-26,2011,7,26,0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1645,2,85,72,79.0,3.0,62,68.0,0.0,14.0,439,1918,0.01,29.23,29.86,5.9,60,8.0,2011-07-26,2011,7,26,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1646,1,90,68,79.0,5.0,66,70.0,0.0,14.0,440,1917,0.71,29.13,29.85,6.2,160,9.5,2011-07-27,2011,7,27,-0.9396926207859083,0.3420201433256689,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1647,2,92,72,82.0,5.0,66,71.0,0.0,17.0,440,1917,0.0,29.21,29.84,6.0,160,9.9,2011-07-27,2011,7,27,-0.9396926207859083,0.3420201433256689,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
